0.389901,2.57169,-0.188034
0.390175,2.57955,-0.185538
0.390445,2.58742,-0.183036
0.390712,2.59529,-0.180528
0.390975,2.60317,-0.178015
0.391235,2.61105,-0.175497
0.391491,2.61893,-0.172973
0.391743,2.62682,-0.170444
0.391992,2.63472,-0.16791
0.392237,2.64261,-0.165371
0.392478,2.65051,-0.162827
0.392716,2.65842,-0.160278
0.39295,2.66633,-0.157724
0.39318,2.67424,-0.155165
0.393407,2.68216,-0.152602
0.39363,2.69008,-0.150034
0.393849,2.698,-0.147462
0.394065,2.70593,-0.144885
0.394276,2.71386,-0.142304
0.394484,2.72179,-0.139718
0.394689,2.72973,-0.137129
0.394889,2.73767,-0.134535
0.395086,2.74562,-0.131937
0.395279,2.75357,-0.129336
0.395468,2.76152,-0.12673
0.395654,2.76947,-0.124121
0.395836,2.77743,-0.121507
0.396014,2.78539,-0.118891
0.396188,2.79335,-0.11627
0.396358,2.80132,-0.113647
0.396524,2.80928,-0.111019
0.396687,2.81726,-0.108389
0.396846,2.82523,-0.105755
0.397001,2.8332,-0.103118
0.397152,2.84118,-0.100478
0.397299,2.84916,-0.0978348
0.397443,2.85715,-0.0951889
0.397582,2.86513,-0.09254
0.397718,2.87312,-0.0898884
0.39785,2.88111,-0.0872341
0.397977,2.88911,-0.0845772
0.398101,2.8971,-0.0819177
0.398222,2.9051,-0.0792558
0.398338,2.91309,-0.0765916
0.39845,2.9211,-0.073925
0.398559,2.9291,-0.0712562
0.398663,2.9371,-0.0685853
0.398764,2.94511,-0.0659123
0.398861,2.95311,-0.0632374
0.398953,2.96112,-0.0605606
0.399042,2.96913,-0.0578819
0.399127,2.97714,-0.0552015
0.399208,2.98516,-0.0525195
0.399285,2.99317,-0.0498359
0.399359,3.00119,-0.0471507
0.399428,3.0092,-0.0444642
0.399493,3.01722,-0.0417763
0.399554,3.02524,-0.0390872
0.399612,3.03326,-0.0363969
0.399665,3.04128,-0.0337055
0.399715,3.0493,-0.0310131
0.39976,3.05732,-0.0283197
0.399802,3.06535,-0.0256255
0.39984,3.07337,-0.0229305
0.399873,3.0814,-0.0202348
0.399903,3.08942,-0.0175385
0.399929,3.09744,-0.0148416
0.39995,3.10547,-0.0121443
0.399968,3.1135,-0.00944663
0.399982,3.12152,-0.00674864
0.399992,3.12955,-0.00405043
0.399998,3.13757,-0.00135208
0.4,0,0
